# timestamp[ns] tx ty tz qw qx qy qz
1520511181246139237 -0.8328236953 -0.4636117702 1.3493654124 0.9992793818 -0.0038107354 0.0191519450 0.0325484006
1520511181254472237 -0.8321425164 -0.4680558365 1.3545355805 0.9992674273 -0.0028332152 0.0196517875 0.0327167977
1520511181262805237 -0.8314388192 -0.4723807021 1.3595043635 0.9992782594 -0.0015887662 0.0195961189 0.0325027410
1520511181271138237 -0.8306219840 -0.4767011795 1.3644791901 0.9992612348 0.0000757894 0.0199639791 0.0328392821
1520511181279472237 -0.8297865670 -0.4808326459 1.3692615933 0.9992604917 0.0016015891 0.0198757832 0.0328764024
1520511181287805237 -0.8289843117 -0.4849775686 1.3739471428 0.9992762797 0.0034965304 0.0194506932 0.0325017161
1520511181296138237 -0.8281194106 -0.4889725190 1.3785944813 0.9992695432 0.0057259017 0.0192108062 0.0325351972
1520511181304472237 -0.8272981682 -0.4930721333 1.3831494687 0.9992574835 0.0075178888 0.0190878847 0.0326131222
1520511181312805237 -0.8263992339 -0.4970885097 1.3877112851 0.9992364338 0.0089892711 0.0190978699 0.0328787731
1520511181321139237 -0.8255232781 -0.5010345873 1.3921946439 0.9992183529 0.0106881591 0.0191088984 0.0329134711
1520511181329472237 -0.8243458745 -0.5047544308 1.3963496336 0.9992167083 0.0132490742 0.0178542366 0.0327361905
1520511181337805237 -0.8235983595 -0.5086564827 1.4007868805 0.9991847499 0.0145640740 0.0185420738 0.0327706400
1520511181346139237 -0.8227719038 -0.5125902620 1.4051516449 0.9991852069 0.0157036566 0.0186611849 0.0321570779
1520511181354472237 -0.8219352354 -0.5162212482 1.4093284864 0.9991757214 0.0170719693 0.0188462937 0.0316424200
1520511181362805237 -0.8208884327 -0.5199529608 1.4135276194 0.9991684252 0.0182194611 0.0189781664 0.0311502578
1520511181371139237 -0.8202404900 -0.5237175205 1.4177328919 0.9991764558 0.0185115731 0.0196928234 0.0302642462
1520511181379472237 -0.8192690736 -0.5271241819 1.4215812593 0.9991852968 0.0196508498 0.0195117166 0.0293577857
1520511181387805237 -0.8183279497 -0.5307656607 1.4255305006 0.9991949344 0.0195246290 0.0199503463 0.0288141574
1520511181396138237 -0.8173211359 -0.5342366947 1.4294514234 0.9992022761 0.0200775073 0.0201446625 0.0280338688
1520511181404472237 -0.8165623480 -0.5376555792 1.4331386976 0.9992250431 0.0202051245 0.0203842062 0.0269360418
1520511181412805237 -0.8156324668 -0.5411405182 1.4368572601 0.9992646511 0.0197114704 0.0200570197 0.0260639772
1520511181421138237 -0.8145510878 -0.5446802492 1.4404887318 0.9993012436 0.0189030573 0.0195337816 0.0256540510
1520511181429472237 -0.8138675224 -0.5479842536 1.4440874732 0.9993309595 0.0184508739 0.0198493400 0.0245601798
1520511181437805237 -0.8128989579 -0.5514897359 1.4476717230 0.9993646715 0.0172693931 0.0196500175 0.0242053348
1520511181446139237 -0.8118721168 -0.5550853436 1.4512238886 0.9994025688 0.0151364115 0.0191017969 0.0245054266
1520511181454472237 -0.8109704454 -0.5585069284 1.4546308247 0.9994383605 0.0137973777 0.0187987556 0.0240666309
1520511181462805237 -0.8098806428 -0.5618721432 1.4579616406 0.9994612678 0.0125614500 0.0186011602 0.0239453766
1520511181471139237 -0.8089342139 -0.5655019282 1.4613752960 0.9994796304 0.0101454575 0.0187467624 0.0242094385
1520511181479472237 -0.8077143322 -0.5687814099 1.4644355103 0.9995089259 0.0091982899 0.0177433218 0.0241344763
1520511181487805237 -0.8065841582 -0.5722173508 1.4675379861 0.9995217943 0.0070864490 0.0175755061 0.0244349444
1520511181496139237 -0.8055722447 -0.5756033703 1.4704819748 0.9995411181 0.0054568868 0.0169943504 0.0244738170
1520511181504472237 -0.8043844587 -0.5790845113 1.4733959968 0.9995462765 0.0036313978 0.0165675349 0.0248911805
1520511181512805237 -0.8033476494 -0.5825246864 1.4761922036 0.9995419084 0.0019950495 0.0165612809 0.0252530615
1520511181521138237 -0.8021540279 -0.5860466642 1.4789192012 0.9995305558 0.0000658385 0.0161171525 0.0260557288
1520511181529472237 -0.8010346480 -0.5894228134 1.4814259246 0.9995243613 -0.0011425979 0.0158831332 0.0264096907
1520511181537805237 -0.8001478414 -0.5929206348 1.4839426116 0.9995079686 -0.0025593181 0.0159586354 0.0268810812
1520511181546138237 -0.7990567016 -0.5964565424 1.4862863041 0.9994913490 -0.0041287329 0.0156012922 0.0275062999
1520511181554472237 -0.7979783169 -0.5999675551 1.4885155106 0.9994620542 -0.0053501812 0.0156024322 0.0283468155
1520511181562805237 -0.7969605946 -0.6034229199 1.4905148036 0.9994593319 -0.0058912676 0.0151920991 0.0285576089
1520511181571139237 -0.7959425421 -0.6069642344 1.4923448687 0.9994430459 -0.0065993720 0.0149287423 0.0291063382
1520511181579472237 -0.7947541737 -0.6104746360 1.4940131601 0.9994271577 -0.0070061557 0.0143073900 0.0298591488
1520511181587805237 -0.7938584868 -0.6139488312 1.4954312934 0.9994258999 -0.0071457063 0.0139990428 0.0300139345
1520511181596139237 -0.7927328312 -0.6175132072 1.4967336128 0.9994113556 -0.0072817097 0.0133678213 0.0307444377
1520511181604472237 -0.7916683092 -0.6209992136 1.4977102240 0.9994041716 -0.0067150141 0.0129089648 0.0312980670
1520511181612805237 -0.7903424818 -0.6246375907 1.4986128359 0.9993900869 -0.0064260259 0.0114367892 0.0323629448
1520511181621139237 -0.7892699890 -0.6281948989 1.4992056581 0.9993774430 -0.0057897392 0.0106232254 0.0331414018
1520511181629472237 -0.7879993072 -0.6317580181 1.4995669481 0.9993603558 -0.0050119327 0.0092858461 0.0341691795
1520511181637805237 -0.7869623412 -0.6353664404 1.4998430129 0.9993331644 -0.0044831366 0.0088715899 0.0351343565
1520511181646138237 -0.7858147637 -0.6390146523 1.4997688759 0.9993194552 -0.0034735894 0.0074017083 0.0359690888
1520511181654472237 -0.7846929260 -0.6426570352 1.4994926772 0.9993002073 -0.0021886514 0.0061968216 0.0368226133
1520511181662805237 -0.7835521428 -0.6463041359 1.4990090501 0.9992713812 -0.0009193150 0.0051704023 0.0378038168
1520511181671138237 -0.7822798896 -0.6499982308 1.4982932957 0.9992261431 0.0002865954 0.0036518072 0.0391624458
1520511181679472237 -0.7811817394 -0.6537739462 1.4974523137 0.9991917622 0.0013462411 0.0026280494 0.0400886941
1520511181687805237 -0.7801851606 -0.6575209427 1.4963359609 0.9991509112 0.0027826509 0.0016778787 0.0410718678
1520511181696139237 -0.7790458292 -0.6613396451 1.4949918482 0.9991112635 0.0042194961 0.0002928929 0.0419379678
1520511181704472237 -0.7778627434 -0.6651910499 1.4933779545 0.9990609749 0.0060409834 -0.0010284815 0.0428907583
1520511181712805237 -0.7768337564 -0.6691544906 1.4917358040 0.9990173028 0.0069631105 -0.0018892610 0.0437307042
1520511181721139237 -0.7758948491 -0.6731302626 1.4897610034 0.9989638498 0.0084802267 -0.0025188735 0.0446426683
1520511181729472237 -0.7748102087 -0.6771685364 1.4876207995 0.9989008309 0.0094881895 -0.0032102059 0.0457908171
1520511181737805237 -0.7738309430 -0.6812594827 1.4853383294 0.9988500333 0.0102727757 -0.0038892032 0.0466685673
1520511181746139237 -0.7725589323 -0.6852907449 1.4825944095 0.9987753936 0.0119683690 -0.0055654206 0.0476812048
1520511181754472237 -0.7719177603 -0.6895315290 1.4799352112 0.9987452348 0.0123471913 -0.0054525377 0.0482262660
1520511181762805237 -0.7710137363 -0.6936750727 1.4769236241 0.9986950560 0.0135107079 -0.0062049333 0.0488584139
1520511181771138237 -0.7701116816 -0.6978097188 1.4736612616 0.9986432358 0.0146347490 -0.0070046505 0.0494817794
1520511181779472237 -0.7692486801 -0.7022297547 1.4703896550 0.9985997524 0.0151023024 -0.0075068176 0.0501408291
1520511181787805237 -0.7684192629 -0.7063911659 1.4668485629 0.9985523361 0.0164768709 -0.0083368234 0.0505197204
1520511181796138237 -0.7675579152 -0.7106801570 1.4630483608 0.9984940547 0.0176726129 -0.0095941832 0.0510416812
1520511181804472237 -0.7669374052 -0.7150376513 1.4590423693 0.9984701325 0.0186718672 -0.0102962573 0.0510170857
1520511181812805237 -0.7662610249 -0.7193857877 1.4549494926 0.9984154198 0.0197225205 -0.0109328029 0.0515572068
1520511181821139237 -0.7655937063 -0.7236999717 1.4506143426 0.9983787083 0.0212386907 -0.0119091577 0.0514494390
1520511181829472237 -0.7650239087 -0.7282574964 1.4460986450 0.9983274717 0.0222870605 -0.0123726481 0.0518889567
1520511181837805237 -0.7643820640 -0.7326098916 1.4414082587 0.9982631023 0.0238872433 -0.0133031194 0.0521843394
1520511181846139237 -0.7637922002 -0.7369839648 1.4365287494 0.9982269512 0.0254902258 -0.0141925342 0.0518823122
1520511181854472237 -0.7630465840 -0.7411044805 1.4313673637 0.9981366525 0.0284231926 -0.0154678239 0.0517309522
1520511181862805237 -0.7625292505 -0.7457778377 1.4263724494 0.9980807726 0.0287895291 -0.0156766822 0.0525373766
1520511181871139237 -0.7619328815 -0.7500347052 1.4209486487 0.9979980015 0.0314450529 -0.0167510858 0.0522551324
1520511181879472237 -0.7613325319 -0.7544165773 1.4153725673 0.9979176485 0.0334071002 -0.0175208871 0.0523196992
1520511181887805237 -0.7606621083 -0.7587076728 1.4097581848 0.9978170354 0.0358570164 -0.0178447792 0.0525071632
1520511181896138237 -0.7600207787 -0.7628683445 1.4038736078 0.9977190556 0.0377036672 -0.0186680890 0.0527884647
1520511181904472237 -0.7595224630 -0.7671913796 1.3978502834 0.9976049067 0.0400710438 -0.0187733646 0.0531631682
1520511181912805237 -0.7588258323 -0.7709964062 1.3914720683 0.9974644817 0.0433450276 -0.0195923870 0.0529334923
1520511181921138237 -0.7584751862 -0.7754510965 1.3853290249 0.9973918205 0.0449860088 -0.0189296963 0.0531740733
1520511181929472237 -0.7580200777 -0.7795914541 1.3789563416 0.9973120950 0.0464022485 -0.0187944581 0.0534993903
1520511181937805237 -0.7572656767 -0.7834323760 1.3722193962 0.9971637316 0.0491414719 -0.0195029341 0.0535653224
1520511181946139237 -0.7567260140 -0.7874556477 1.3655628150 0.9970736784 0.0509211794 -0.0190488720 0.0537424760
1520511181954472237 -0.7564621459 -0.7913704854 1.3587092872 0.9969690971 0.0536290277 -0.0184196260 0.0532659752
1520511181962805237 -0.7559449404 -0.7952088227 1.3518495057 0.9968994588 0.0549948091 -0.0179820405 0.0533262246
1520511181971139237 -0.7554734091 -0.7991574880 1.3450450452 0.9968339887 0.0561620726 -0.0168712496 0.0536952660
1520511181979472237 -0.7548015649 -0.8029123064 1.3380574439 0.9967684594 0.0571091930 -0.0162209273 0.0541115516
1520511181987805237 -0.7543732658 -0.8065477318 1.3311388979 0.9967146169 0.0583540662 -0.0150636831 0.0541097121
1520511181996139237 -0.7537077995 -0.8100449156 1.3241374337 0.9966458183 0.0597021759 -0.0143320878 0.0541050302
1520511182004472237 -0.7530482651 -0.8133939188 1.3171310675 0.9965889282 0.0605504665 -0.0132690318 0.0544801064
1520511182012805237 -0.7524163189 -0.8166929784 1.3101144902 0.9965968320 0.0609477919 -0.0122848783 0.0541221107
1520511182021138237 -0.7518045939 -0.8198633323 1.3031351907 0.9965592860 0.0614127639 -0.0112916510 0.0545028490
1520511182029472237 -0.7511582059 -0.8229824939 1.2961161306 0.9965804259 0.0610460616 -0.0104251837 0.0547005363
1520511182037805237 -0.7505336241 -0.8258593663 1.2890467349 0.9966061485 0.0607986360 -0.0100455001 0.0545783715
1520511182046138237 -0.7499437844 -0.8287264413 1.2818868232 0.9966338587 0.0608074280 -0.0094606989 0.0541655195
1520511182054472237 -0.7491661602 -0.8312155954 1.2747599595 0.9966753188 0.0602195468 -0.0085884910 0.0542047322
1520511182062805237 -0.7485741315 -0.8339917908 1.2678275148 0.9967463436 0.0590797906 -0.0067254168 0.0544157473
1520511182071139237 -0.7476497338 -0.8360568895 1.2606733534 0.9967821872 0.0590548553 -0.0060838164 0.0538589122
1520511182079472237 -0.7465626385 -0.8380503634 1.2534297770 0.9967903682 0.0593219582 -0.0056856566 0.0534559681
1520511182087805237 -0.7456566992 -0.8401880277 1.2463765947 0.9968273536 0.0586175369 -0.0044663776 0.0536587647
1520511182096139237 -0.7448744657 -0.8424101859 1.2395034369 0.9968917080 0.0566986105 -0.0024096441 0.0546478154
1520511182104472237 -0.7436875694 -0.8439886405 1.2322754398 0.9968700473 0.0575822729 -0.0024529827 0.0541144491
1520511182112805237 -0.7425091402 -0.8455893052 1.2252048911 0.9968591683 0.0575944416 -0.0018057778 0.0543269543
1520511182121139237 -0.7413884231 -0.8470134695 1.2181984865 0.9968852619 0.0573360755 -0.0015852827 0.0541279584
1520511182129472237 -0.7401460017 -0.8483875438 1.2113655421 0.9968694312 0.0571456687 -0.0012069781 0.0546283151
1520511182137805237 -0.7388467999 -0.8495285009 1.2045379152 0.9968405660 0.0573460049 -0.0011665965 0.0549450706
1520511182146138237 -0.7375822982 -0.8505840607 1.1977941788 0.9967821154 0.0578528789 -0.0011136854 0.0554726836
1520511182154472237 -0.7363395551 -0.8514756239 1.1909934900 0.9966884220 0.0587224837 -0.0011199543 0.0562370430
1520511182162805237 -0.7350616426 -0.8521859561 1.1841822483 0.9965899507 0.0602652839 -0.0013198382 0.0563455742
1520511182171138237 -0.7337611519 -0.8528513295 1.1776006175 0.9964989239 0.0613699541 -0.0010957789 0.0567663864
1520511182179472237 -0.7325105836 -0.8533245838 1.1708948196 0.9963612082 0.0632328009 -0.0011605526 0.0571367559
1520511182187805237 -0.7312959259 -0.8538774088 1.1643838467 0.9962207029 0.0651890292 -0.0010738018 0.0573894469
1520511182196139237 -0.7299607496 -0.8542094655 1.1580859158 0.9960810782 0.0669296261 -0.0010013521 0.0578092395
1520511182204472237 -0.7284754230 -0.8538831094 1.1514828524 0.9958517491 0.0717998453 -0.0026050854 0.0558326930
1520511182212805237 -0.7269488144 -0.8541440140 1.1452254841 0.9956650530 0.0733755591 -0.0034476958 0.0570547370
1520511182221139237 -0.7260191420 -0.8541015877 1.1392040213 0.9955300094 0.0758407218 -0.0035574900 0.0561741002
1520511182229472237 -0.7245519071 -0.8539724272 1.1332260758 0.9952527529 0.0791363550 -0.0042021143 0.0564954639
1520511182237805237 -0.7228780501 -0.8534790834 1.1269021299 0.9948445601 0.0840986374 -0.0060879228 0.0563441008
1520511182246139237 -0.7216370698 -0.8529312123 1.1209552638 0.9944357367 0.0887258045 -0.0067694231 0.0563868077
1520511182254472237 -0.7202495676 -0.8523401729 1.1151285032 0.9940009507 0.0941715490 -0.0079984916 0.0550441048
1520511182262805237 -0.7192698536 -0.8519879325 1.1095539420 0.9936377447 0.0978413358 -0.0085337977 0.0551205912
1520511182271138237 -0.7175774171 -0.8510043621 1.1039414254 0.9930182882 0.1039828944 -0.0103535074 0.0547269751
1520511182279472237 -0.7165383897 -0.8503026606 1.0987488706 0.9926219714 0.1081689171 -0.0115105913 0.0535594402
1520511182287805237 -0.7151828851 -0.8495057274 1.0936122330 0.9920588800 0.1134121642 -0.0135413417 0.0526639506
1520511182296138237 -0.7140401877 -0.8486250074 1.0885809944 0.9914957188 0.1181052810 -0.0146290883 0.0526628144
1520511182304472237 -0.7124586159 -0.8474647973 1.0837908830 0.9907928317 0.1246034491 -0.0176833630 0.0499083548
1520511182312805237 -0.7114395998 -0.8464776433 1.0790656726 0.9901674724 0.1289541725 -0.0190182704 0.0507691192
1520511182321139237 -0.7098293758 -0.8452699905 1.0744598820 0.9893370148 0.1356002620 -0.0228854942 0.0479697211
1520511182329472237 -0.7084408517 -0.8440519556 1.0698325976 0.9885769528 0.1404478116 -0.0251526007 0.0485527270
1520511182337805237 -0.7073175351 -0.8430631153 1.0658685175 0.9879494081 0.1449006486 -0.0264715113 0.0475292340
1520511182346139237 -0.7058784930 -0.8417490330 1.0617769176 0.9871172857 0.1504602798 -0.0289008621 0.0461075764
1520511182354472237 -0.7043649924 -0.8405868790 1.0578260019 0.9863011206 0.1556357332 -0.0313329288 0.0447868908
1520511182362805237 -0.7029918768 -0.8394146293 1.0541333222 0.9854955738 0.1607678768 -0.0328587561 0.0432720000
1520511182371139237 -0.7016958580 -0.8382659029 1.0504741370 0.9847254182 0.1654617062 -0.0346584443 0.0416781337
1520511182379472237 -0.7002057017 -0.8371294649 1.0470844060 0.9838996070 0.1704053453 -0.0358236153 0.0402523318
1520511182387805237 -0.6987669603 -0.8360300328 1.0437628470 0.9831208780 0.1748797032 -0.0372314453 0.0387846372
1520511182396138237 -0.6973708783 -0.8349269518 1.0407446034 0.9823995078 0.1791305851 -0.0379404678 0.0369318494
1520511182404472237 -0.6958174194 -0.8339256818 1.0378528772 0.9816801575 0.1831000418 -0.0390200279 0.0354384047
1520511182412805237 -0.6941517709 -0.8330586745 1.0350636330 0.9810382873 0.1864859481 -0.0401704546 0.0342520737
1520511182421138237 -0.6924342630 -0.8320791266 1.0325173957 0.9803725005 0.1900737161 -0.0408101607 0.0328066079
1520511182429472237 -0.6907206597 -0.8311735533 1.0301180867 0.9797876412 0.1932574897 -0.0409765651 0.0314426755
1520511182437805237 -0.6887461061 -0.8303517723 1.0278454011 0.9792556307 0.1960176618 -0.0420146538 0.0295000837
1520511182446139237 -0.6869984666 -0.8295801269 1.0257204483 0.9787532900 0.1987414441 -0.0418403685 0.0281641483
1520511182454472237 -0.6852689685 -0.8287272104 1.0238483075 0.9783141200 0.2011422031 -0.0415287960 0.0268077583
1520511182462805237 -0.6834165442 -0.8280504914 1.0221715225 0.9779550276 0.2032098442 -0.0411115978 0.0248909585
1520511182471139237 -0.6813172667 -0.8273219371 1.0204719778 0.9775228841 0.2053282215 -0.0415427918 0.0237387627
1520511182479472237 -0.6792112742 -0.8266726394 1.0190421211 0.9772026526 0.2070894260 -0.0415792635 0.0214501822
1520511182487805237 -0.6770419956 -0.8261784696 1.0178148866 0.9770261874 0.2081102763 -0.0416144559 0.0194468267
1520511182496139237 -0.6750294104 -0.8257812162 1.0166954242 0.9770492813 0.2083444088 -0.0402648456 0.0186024575
1520511182504472237 -0.6728003006 -0.8252603904 1.0157982974 0.9768645205 0.2094488931 -0.0400256008 0.0162733261
1520511182512805237 -0.6704840188 -0.8249958695 1.0149428984 0.9769368555 0.2093442743 -0.0393055092 0.0149810580
1520511182521138237 -0.6683159337 -0.8246772776 1.0143557004 0.9770448214 0.2091104087 -0.0386252796 0.0128195830
1520511182529472237 -0.6659854296 -0.8244016101 1.0138942039 0.9771328900 0.2089328607 -0.0379766755 0.0107771592
1520511182537805237 -0.6635049726 -0.8241020194 1.0135795242 0.9772380952 0.2086135090 -0.0375546428 0.0087039030
1520511182546138237 -0.6610016972 -0.8237431716 1.0134337923 0.9773246313 0.2083427932 -0.0372601662 0.0064440323
1520511182554472237 -0.6586461564 -0.8234330769 1.0134465932 0.9775647010 0.2074032083 -0.0365737675 0.0036775061
1520511182562805237 -0.6561954984 -0.8231820474 1.0134955658 0.9777742901 0.2064371779 -0.0365921271 0.0014647367
1520511182571139237 -0.6535743136 -0.8228471501 1.0137099624 0.9780426697 0.2051671580 -0.0365639343 -0.0014325533
1520511182579472237 -0.6509758415 -0.8225811893 1.0141686490 0.9783310449 0.2037303239 -0.0366476102 -0.0043902496
1520511182587805237 -0.6482674897 -0.8221868297 1.0145587082 0.9784864160 0.2028878673 -0.0367657296 -0.0070091535
1520511182596139237 -0.6455962441 -0.8219392805 1.0151025812 0.9788113706 0.2011723843 -0.0368312078 -0.0100714783
1520511182604472237 -0.6427755803 -0.8214688490 1.0158254107 0.9790421036 0.1998459636 -0.0370290046 -0.0129229683
1520511182612805237 -0.6402466688 -0.8206704282 1.0165468049 0.9790528476 0.1995710350 -0.0366736933 -0.0167917767
1520511182621139237 -0.6371209966 -0.8202091561 1.0173247218 0.9792397176 0.1982293056 -0.0374284947 -0.0198450386
1520511182629472237 -0.6341658193 -0.8197364520 1.0183115104 0.9794888284 0.1966339731 -0.0374723097 -0.0230768648
1520511182637805237 -0.6312354913 -0.8193241886 1.0193213038 0.9795954763 0.1956301231 -0.0375605621 -0.0266601185
1520511182646138237 -0.6283554205 -0.8188426537 1.0203348302 0.9799431733 0.1934883050 -0.0373655861 -0.0296220504
1520511182654472237 -0.6254500621 -0.8182161868 1.0213982160 0.9801507600 0.1919355379 -0.0371910158 -0.0328947600
1520511182662805237 -0.6224449922 -0.8176015901 1.0225518385 0.9802765756 0.1907007141 -0.0370819151 -0.0362767775
1520511182671138237 -0.6194577596 -0.8169076978 1.0237001408 0.9803779166 0.1895438584 -0.0367354514 -0.0397840802
1520511182679472237 -0.6165291264 -0.8160744787 1.0246913539 0.9803720861 0.1887958967 -0.0367232791 -0.0433368553
1520511182687805237 -0.6135308675 -0.8153038447 1.0257768671 0.9804140508 0.1878423074 -0.0365352533 -0.0465696453
1520511182696139237 -0.6104427433 -0.8143491049 1.0268362003 0.9803630855 0.1871729845 -0.0364716805 -0.0502425217
1520511182704472237 -0.6074928306 -0.8135127819 1.0278903183 0.9803794175 0.1862510748 -0.0357182719 -0.0537674614
1520511182712805237 -0.6043979818 -0.8125325159 1.0288714722 0.9803197718 0.1855023082 -0.0356171843 -0.0573886297
1520511182721139237 -0.6013849113 -0.8116254344 1.0299265800 0.9803124803 0.1845425039 -0.0352073843 -0.0607613802
1520511182729472237 -0.5984434919 -0.8107796701 1.0309527717 0.9803371920 0.1833295598 -0.0344886018 -0.0643412680
1520511182737805237 -0.5953687262 -0.8096798839 1.0318685282 0.9802080528 0.1828208878 -0.0345750090 -0.0676259188
1520511182746139237 -0.5924321250 -0.8087781637 1.0328323766 0.9802601727 0.1812546752 -0.0345239830 -0.0710269754
1520511182754472237 -0.5893326044 -0.8077910662 1.0337620988 0.9801944427 0.1802283979 -0.0348251209 -0.0743222044
1520511182762805237 -0.5861641254 -0.8067749602 1.0346850864 0.9801815886 0.1789275776 -0.0355046076 -0.0772554085
1520511182771138237 -0.5832504251 -0.8057807707 1.0356948511 0.9802332776 0.1773964234 -0.0350723342 -0.0802693075
1520511182779472237 -0.5802789734 -0.8045489168 1.0366228501 0.9801277355 0.1762309541 -0.0357167927 -0.0837650504
1520511182787805237 -0.5771881475 -0.8032796019 1.0373929167 0.9800138425 0.1752430302 -0.0366914669 -0.0866976654
1520511182796138237 -0.5741464311 -0.8020609745 1.0382816668 0.9799748410 0.1738981054 -0.0369135634 -0.0897003273
1520511182804472237 -0.5712310231 -0.8007470967 1.0391761057 0.9799573646 0.1725269219 -0.0374252673 -0.0922896210
1520511182812805237 -0.5681242692 -0.7994458228 1.0400733745 0.9797556875 0.1716446755 -0.0384765216 -0.0955848078
1520511182821139237 -0.5653637248 -0.7979994126 1.0409822434 0.9798338640 0.1699513811 -0.0385746369 -0.0977452019
1520511182829472237 -0.5624578731 -0.7965325786 1.0418545968 0.9797220056 0.1688384172 -0.0391683140 -0.1005197684
1520511182837805237 -0.5595310155 -0.7951258805 1.0428145365 0.9796501969 0.1675919421 -0.0398304156 -0.1030144195
1520511182846139237 -0.5566919278 -0.7935671466 1.0437085329 0.9795637289 0.1662849517 -0.0408483612 -0.1055254812
1520511182854472237 -0.5537653137 -0.7920057927 1.0445726203 0.9794343589 0.1653970958 -0.0419416655 -0.1076709522
1520511182862805237 -0.5508688077 -0.7903732060 1.0455297440 0.9793188433 0.1645043678 -0.0426838478 -0.1097770707
1520511182871139237 -0.5480771705 -0.7887297571 1.0466187085 0.9793027167 0.1636612940 -0.0426051977 -0.1112023695
1520511182879472237 -0.5451970161 -0.7867328891 1.0474491176 0.9790477848 0.1629519984 -0.0440477966 -0.1138941300
1520511182887805237 -0.5423640661 -0.7850467002 1.0483731348 0.9790495156 0.1622595598 -0.0443448041 -0.1147493773
1520511182896138237 -0.5395453929 -0.7830611383 1.0492491716 0.9788064346 0.1619337594 -0.0451820495 -0.1169358952
1520511182904472237 -0.5369029188 -0.7813166767 1.0503543560 0.9789112086 0.1605851587 -0.0449268726 -0.1180119852
1520511182912805237 -0.5339094442 -0.7790913982 1.0510415928 0.9785098004 0.1609154937 -0.0465023929 -0.1202593109
1520511182921138237 -0.5312852377 -0.7772113586 1.0521105203 0.9786345834 0.1596259373 -0.0460068464 -0.1211498344
1520511182929472237 -0.5283111569 -0.7749090823 1.0528209144 0.9782814412 0.1604114594 -0.0467856607 -0.1226567875
1520511182937805237 -0.5254099008 -0.7725491675 1.0536010106 0.9780009685 0.1611436598 -0.0469629565 -0.1238600306
1520511182946139237 -0.5225575794 -0.7704614208 1.0547331224 0.9781150761 0.1600987521 -0.0462918849 -0.1245646374
1520511182954472237 -0.5197300381 -0.7681036761 1.0555309770 0.9780791658 0.1605534331 -0.0456115787 -0.1245123466
1520511182962805237 -0.5167727634 -0.7659287277 1.0565571936 0.9781843134 0.1598442227 -0.0455851616 -0.1246084529
1520511182971139237 -0.5138557297 -0.7636136198 1.0577226175 0.9782830157 0.1593837477 -0.0446096558 -0.1247763630
1520511182979472237 -0.5110355886 -0.7614873366 1.0587654205 0.9785708780 0.1586603950 -0.0433952952 -0.1238659118
1520511182987805237 -0.5080878707 -0.7587505039 1.0598813306 0.9784977710 0.1585800942 -0.0427732537 -0.1247594271
1520511182996139237 -0.5054215388 -0.7564757178 1.0609661952 0.9788288172 0.1577701575 -0.0409431123 -0.1237997801
1520511183004472237 -0.5023289026 -0.7538586678 1.0620739364 0.9789017094 0.1574684784 -0.0410209927 -0.1235815511
1520511183012805237 -0.4997467216 -0.7515918698 1.0634474549 0.9793352974 0.1564561153 -0.0385288902 -0.1222267720
1520511183021138237 -0.4964262563 -0.7487226053 1.0644324571 0.9793357277 0.1564137246 -0.0396662939 -0.1219133476
1520511183029472237 -0.4936766241 -0.7462792013 1.0657480776 0.9797492628 0.1551334769 -0.0388905478 -0.1204678863
1520511183037805237 -0.4905219888 -0.7435463629 1.0668400503 0.9799656166 0.1543924330 -0.0402551220 -0.1192052520
1520511183046138237 -0.4870295121 -0.7407981085 1.0681211191 0.9801991109 0.1537406313 -0.0421124927 -0.1174736535
1520511183054472237 -0.4841555310 -0.7383898378 1.0694320101 0.9808092611 0.1515213847 -0.0432108225 -0.1148359182
1520511183062805237 -0.4808816115 -0.7354724519 1.0707966539 0.9811121490 0.1498377722 -0.0461231711 -0.1133148101
1520511183071139237 -0.4775430974 -0.7327223156 1.0721198939 0.9814144793 0.1486660360 -0.0494494402 -0.1108096675
1520511183079472237 -0.4742034575 -0.7300432329 1.0735162673 0.9817732975 0.1466237903 -0.0537700588 -0.1083117594
1520511183087805237 -0.4708748222 -0.7272280671 1.0748379480 0.9820534336 0.1448489876 -0.0584897319 -0.1056824286
1520511183096139237 -0.4675471187 -0.7244339029 1.0762484743 0.9823081564 0.1424748529 -0.0638335114 -0.1034257458
1520511183104472237 -0.4641693895 -0.7216415951 1.0776675601 0.9824934781 0.1404865235 -0.0697396511 -0.1005310069
1520511183112805237 -0.4606784121 -0.7185826162 1.0790397485 0.9825455745 0.1384404235 -0.0763172053 -0.0980516568
1520511183121139237 -0.4571888666 -0.7155918722 1.0803862315 0.9824606437 0.1367768999 -0.0832077572 -0.0956014247
1520511183129472237 -0.4535632886 -0.7127038481 1.0818422672 0.9823222163 0.1345849770 -0.0908139461 -0.0931814061
1520511183137805237 -0.4500555480 -0.7095800422 1.0831718077 0.9821549047 0.1323974723 -0.0983372533 -0.0904015326
1520511183146138237 -0.4463771108 -0.7063393717 1.0845080063 0.9816090918 0.1316409554 -0.1063808762 -0.0883026556
1520511183154472237 -0.4427347336 -0.7032049214 1.0858852018 0.9812504157 0.1294118411 -0.1144718562 -0.0854189165
1520511183162805237 -0.4391371818 -0.7001350997 1.0872525925 0.9808555858 0.1276368639 -0.1218177545 -0.0824110767
1520511183171138237 -0.4356179111 -0.6969347287 1.0886853189 0.9803298414 0.1250872243 -0.1297678586 -0.0804169842
